marital_status,age,gender,Race,Income,education_level
Married,91,Female,Other,46138,Below_High_School
Married,50,Female,Other,19526,Some_College
Married,53,Male,American Indian,57816,Bachelor
Married,31,Female,American Indian,34880,Bachelor
Married,26,Female,Black,65191,High_School
Not_Married,31,Male,White,3997,High_School
Not_Married,76,Female,Asian,23995,High_School
Married,58,Female,Asian,86613,High_School
Not_Married,43,Female,Asian,37169,Below_High_School
Not_Married,41,Male,Asian,54388,High_School
Married,62,Male,Asian,103176,Some_College
Not_Married,80,Female,White,124473,Some_College
Not_Married,80,Male,American Indian,35254,Some_College
Not_Married,56,Female,Black,117625,Some_College
Married,71,Male,White,141700,Above_Bachelor
Married,74,Female,Asian,76639,Below_High_School
Not_Married,68,Female,White,145995,High_School
Not_Married,23,Female,Asian,113156,High_School
Not_Married,67,Female,Black,147582,Bachelor
Not_Married,30,Female,American Indian,134670,High_School
Married,79,Female,Other,4811,Below_High_School
Not_Married,92,Male,American Indian,33153,Above_Bachelor
Married,60,Female,Other,55582,Below_High_School
Married,44,Female,Black,139533,Below_High_School
Married,21,Female,Black,84695,Bachelor
Not_Married,81,Male,Asian,50404,Above_Bachelor
Not_Married,32,Female,Other,119468,Below_High_School
Married,30,Female,White,59733,Bachelor
Married,37,Female,Black,107863,Above_Bachelor
Not_Married,82,Male,Other,51786,Above_Bachelor
Not_Married,42,Male,Other,44040,Below_High_School
Married,60,Female,Other,71240,Above_Bachelor
Not_Married,45,Male,White,102009,Above_Bachelor
Not_Married,75,Female,Asian,19015,Above_Bachelor
Married,57,Male,Black,21843,Below_High_School
Not_Married,34,Male,American Indian,60163,Bachelor
Not_Married,23,Female,Asian,113979,Above_Bachelor
Married,62,Female,Other,19848,Some_College
Married,50,Male,Black,92729,Bachelor
Married,75,Female,Asian,85209,Above_Bachelor
Married,23,Female,Other,97111,High_School
Married,44,Female,Black,138514,Bachelor
Married,100,Female,Black,17102,Below_High_School
Married,40,Male,Other,130278,Below_High_School
Married,30,Male,American Indian,7765,High_School
Married,96,Female,Other,58908,Above_Bachelor
Married,99,Female,Asian,32073,High_School
Married,96,Male,Black,113221,Above_Bachelor
Married,93,Female,American Indian,44768,High_School
Married,19,Female,American Indian,76385,Some_College
Married,80,Male,White,86102,Below_High_School
Not_Married,26,Female,Asian,147579,Above_Bachelor
Not_Married,64,Male,Other,143168,Some_College
Married,24,Male,Other,46278,Bachelor
Not_Married,57,Female,Black,59024,Some_College
Married,67,Male,White,61584,Bachelor
Married,24,Male,American Indian,122227,Bachelor
Married,31,Male,White,98701,Below_High_School
Married,76,Female,White,141612,Below_High_School
Not_Married,59,Female,Black,108735,High_School
Not_Married,40,Male,Other,95113,Below_High_School
Married,96,Female,White,80656,High_School
Not_Married,20,Female,Black,11450,Above_Bachelor
Not_Married,35,Female,American Indian,110490,Some_College
Married,46,Female,Asian,9387,Above_Bachelor
Not_Married,59,Female,Other,82189,Below_High_School
Married,34,Male,Black,98897,Some_College
Not_Married,27,Male,Asian,59556,High_School
Not_Married,47,Male,Black,142976,High_School
Married,55,Male,Asian,37257,Above_Bachelor
Not_Married,67,Male,Other,24215,High_School
Not_Married,100,Male,Other,91713,Bachelor
Not_Married,71,Male,Asian,37328,Below_High_School
Not_Married,31,Male,Other,99722,Some_College
Not_Married,59,Female,Asian,86190,Some_College
Not_Married,68,Male,White,48442,High_School
Married,85,Male,Asian,71307,High_School
Married,20,Male,American Indian,98201,Above_Bachelor
Not_Married,87,Female,Other,121451,Below_High_School
Not_Married,25,Male,Black,110591,Bachelor
Married,82,Male,American Indian,147182,Bachelor
Not_Married,61,Male,Other,106532,Some_College
Married,41,Male,Black,104076,Some_College
Married,38,Male,American Indian,34485,Below_High_School
Married,43,Female,American Indian,63933,Some_College
Not_Married,41,Female,American Indian,75630,Some_College
Married,88,Male,American Indian,71149,Above_Bachelor
Not_Married,69,Female,Asian,130616,High_School
Not_Married,42,Male,American Indian,19425,Below_High_School
Not_Married,94,Female,White,51383,Some_College
Married,73,Male,American Indian,135733,Some_College
Married,39,Female,American Indian,25386,Some_College
Not_Married,72,Male,Other,32362,High_School
Married,63,Female,American Indian,16312,Above_Bachelor
Not_Married,67,Female,American Indian,110118,Some_College
Married,62,Female,Black,75653,Bachelor
Married,60,Male,Black,42247,Above_Bachelor
Married,46,Male,Asian,101777,Above_Bachelor
Married,83,Female,Black,99924,Some_College
Not_Married,78,Female,White,9170,Bachelor
Married,66,Male,American Indian,25717,Below_High_School
Married,99,Male,White,81050,Some_College
Not_Married,78,Male,Asian,47303,Below_High_School
Married,19,Female,Other,130923,Above_Bachelor
Married,30,Male,Other,105167,Bachelor
Not_Married,68,Female,Black,28301,Below_High_School
Married,71,Female,Asian,21995,High_School
Married,97,Female,White,128099,Below_High_School
Not_Married,78,Female,Asian,87266,Some_College
Not_Married,79,Female,White,116768,Bachelor
Married,49,Male,White,63693,Bachelor
Married,22,Male,Black,149054,High_School
Not_Married,45,Male,American Indian,76388,Some_College
Not_Married,73,Female,White,40894,High_School
Married,44,Female,Other,143648,Bachelor
Married,42,Male,Asian,7446,Bachelor
Married,43,Male,American Indian,121109,Below_High_School
Not_Married,86,Female,American Indian,17768,High_School
Not_Married,37,Male,Black,113212,High_School
Married,99,Male,Other,119969,Some_College
Not_Married,28,Female,American Indian,124635,Bachelor
Not_Married,21,Male,American Indian,109012,High_School
Married,80,Male,Other,145918,Below_High_School
Married,28,Female,Other,61198,Some_College
Not_Married,58,Female,Other,8549,High_School
Not_Married,40,Female,White,103926,Some_College
Married,23,Male,Black,80410,High_School
Married,28,Female,American Indian,118652,Above_Bachelor
Married,57,Male,American Indian,74074,Below_High_School
Married,51,Male,White,66820,Some_College
Married,30,Female,American Indian,140033,Below_High_School
Married,19,Male,Other,28756,Below_High_School
Married,67,Female,Black,6858,Below_High_School
Not_Married,55,Male,White,109882,Some_College
Not_Married,56,Female,Black,144228,Above_Bachelor
Not_Married,52,Male,American Indian,144027,Above_Bachelor
Married,65,Female,White,95261,Bachelor
Married,68,Male,Asian,79260,Below_High_School
Not_Married,35,Male,Black,123447,Bachelor
Married,50,Female,American Indian,116064,Some_College
Not_Married,99,Male,American Indian,106525,Bachelor
Married,85,Male,White,100024,Below_High_School
Not_Married,44,Male,Other,90685,Above_Bachelor
Not_Married,39,Female,White,57788,Below_High_School
Not_Married,80,Female,Asian,40746,Bachelor
Not_Married,68,Female,American Indian,57740,Below_High_School
Not_Married,71,Female,Other,134016,Some_College
Married,86,Male,Other,38072,High_School
Not_Married,28,Female,Black,4168,Below_High_School
Married,44,Female,American Indian,64291,Above_Bachelor
Not_Married,34,Male,Asian,47877,High_School
Not_Married,46,Male,Asian,48148,High_School
Not_Married,29,Male,Other,79591,Bachelor
Married,58,Male,Asian,91931,Some_College
Not_Married,92,Female,Other,129567,Bachelor
Not_Married,37,Female,Black,91674,Some_College
Married,96,Female,American Indian,135319,Bachelor
Not_Married,25,Male,American Indian,137873,High_School
Married,82,Male,White,70595,High_School
Married,52,Female,American Indian,21025,High_School
Married,38,Male,White,110763,Above_Bachelor
Not_Married,53,Female,Asian,63779,Below_High_School
Married,86,Female,Asian,51530,Above_Bachelor
Married,61,Male,American Indian,8984,High_School
Not_Married,60,Male,Asian,69354,High_School
Not_Married,42,Male,Asian,138738,Above_Bachelor
Not_Married,83,Female,Black,96641,Bachelor
Married,62,Female,American Indian,86099,Above_Bachelor
Not_Married,42,Female,Asian,80839,Above_Bachelor
Not_Married,95,Male,Other,99424,Below_High_School
Not_Married,20,Female,White,50817,Above_Bachelor
Married,27,Female,Asian,106292,Below_High_School
Married,24,Male,White,553,High_School
Married,48,Male,Black,76629,Some_College
Married,86,Female,American Indian,23492,High_School
Married,75,Female,Other,23309,High_School
Not_Married,24,Female,Other,95558,Bachelor
Not_Married,62,Female,Black,87716,Above_Bachelor
Not_Married,24,Female,Black,146023,Some_College
Not_Married,25,Male,White,41303,Some_College
Married,43,Male,White,6904,Above_Bachelor
Married,60,Female,Black,85629,Below_High_School
Not_Married,82,Male,Other,83203,Above_Bachelor
Married,76,Male,Other,38993,Above_Bachelor
Married,41,Male,Other,52890,Above_Bachelor
Not_Married,95,Female,White,17492,Below_High_School
Married,74,Female,Black,77359,Some_College
Married,66,Female,American Indian,28580,Some_College
Married,30,Male,White,28537,High_School
Not_Married,47,Male,Asian,45660,Some_College
Not_Married,68,Male,Other,8257,Bachelor
Married,98,Female,White,131254,Bachelor
Not_Married,96,Male,American Indian,24501,Bachelor
Not_Married,66,Male,American Indian,115174,High_School
Married,24,Male,Asian,12327,High_School
Married,56,Male,Other,47125,Some_College
Married,29,Male,Black,56993,High_School
Not_Married,100,Female,Asian,44221,Some_College
Not_Married,53,Female,Other,84437,Bachelor
Not_Married,87,Female,Black,26594,Above_Bachelor
Married,68,Female,Black,59118,Bachelor
Not_Married,74,Male,Black,53663,Bachelor
Not_Married,94,Male,American Indian,38512,Bachelor
Not_Married,83,Male,Asian,148903,Some_College
Not_Married,69,Female,American Indian,2081,Above_Bachelor
Not_Married,85,Male,White,31454,Bachelor
Not_Married,64,Male,American Indian,64736,Some_College
Married,80,Male,Other,19030,Above_Bachelor
Not_Married,66,Male,White,28009,Above_Bachelor
Not_Married,36,Female,American Indian,87839,Above_Bachelor
Not_Married,21,Female,Other,108793,High_School
Not_Married,82,Female,Asian,100773,Bachelor
Married,82,Female,White,15321,Above_Bachelor
Married,44,Female,White,22523,High_School
Married,60,Male,Asian,72258,Some_College
Not_Married,60,Male,Other,103333,Some_College
Married,93,Male,American Indian,56520,Above_Bachelor
Married,28,Male,Other,95451,Below_High_School
Married,45,Female,Other,43226,Below_High_School
Married,75,Male,American Indian,115996,Bachelor
Not_Married,43,Female,White,36548,High_School
Not_Married,54,Female,American Indian,74345,Bachelor
Married,90,Female,Black,144905,Some_College
Married,94,Male,White,137779,Above_Bachelor
Married,91,Male,Other,68628,High_School
Married,87,Female,White,93897,Some_College
Married,24,Male,White,108632,Above_Bachelor
Married,40,Male,American Indian,36854,Below_High_School
Married,22,Female,Other,92666,Some_College
Not_Married,30,Female,Other,66901,High_School
Married,44,Male,Other,91125,High_School
Not_Married,91,Male,American Indian,61609,High_School
Married,99,Male,American Indian,647,Below_High_School
Married,52,Male,Black,138325,Bachelor
Not_Married,22,Male,Asian,25967,Above_Bachelor
Married,86,Male,Asian,56970,Below_High_School
Not_Married,51,Male,Other,124812,Some_College
Married,67,Female,Asian,102071,Above_Bachelor
Married,31,Male,Black,92466,High_School
Married,57,Female,White,42283,Some_College
Married,46,Male,Other,40815,Below_High_School
Not_Married,38,Female,Black,108439,Below_High_School
Not_Married,90,Male,American Indian,30329,Below_High_School
Married,46,Male,Other,139280,High_School
Not_Married,46,Female,White,60032,Bachelor
Not_Married,59,Female,Black,65558,Bachelor
Not_Married,37,Male,Black,67259,Bachelor
Not_Married,72,Male,American Indian,42034,Below_High_School
Not_Married,94,Male,Other,60487,High_School
Not_Married,84,Female,White,13394,Bachelor
Married,90,Female,White,92489,Below_High_School
Married,73,Male,White,54097,Above_Bachelor
Married,22,Male,Black,69676,Bachelor
Not_Married,55,Female,American Indian,117188,Below_High_School
Not_Married,68,Female,Other,8147,High_School
Married,74,Female,American Indian,9411,Above_Bachelor
Not_Married,32,Male,Asian,62243,Some_College
Not_Married,37,Male,Asian,15836,High_School
Not_Married,74,Female,American Indian,31036,High_School
Married,92,Female,American Indian,130633,Bachelor
Married,74,Female,Asian,20452,Above_Bachelor
Married,49,Female,American Indian,27730,Above_Bachelor
Married,33,Female,Asian,53337,High_School
Not_Married,20,Female,White,1166,Above_Bachelor
Not_Married,38,Male,American Indian,124084,High_School
Married,26,Male,White,28494,Bachelor
Married,87,Female,Other,98526,Above_Bachelor
Not_Married,24,Male,Asian,105591,Bachelor
Married,35,Female,Black,13782,Below_High_School
Married,95,Male,Other,127884,Some_College
Married,37,Male,Black,103379,High_School
Married,83,Male,Black,55553,High_School
Not_Married,38,Male,White,108959,Some_College
Not_Married,45,Female,Asian,16751,Below_High_School
Married,87,Male,American Indian,21824,High_School
Married,47,Male,Black,32946,Below_High_School
Married,40,Male,American Indian,37479,Bachelor
Married,49,Male,Asian,35482,Below_High_School
Not_Married,86,Female,American Indian,43298,Bachelor
Married,63,Female,Other,132611,Above_Bachelor
Married,28,Male,American Indian,62116,Some_College
Married,38,Female,Other,108812,High_School
Married,20,Male,Other,7869,Above_Bachelor
Not_Married,86,Female,American Indian,85631,Some_College
Not_Married,39,Female,Black,75140,Bachelor
Married,58,Female,Black,30065,High_School
Not_Married,33,Male,Asian,40157,Bachelor
Married,81,Female,Black,143105,Bachelor
Married,46,Male,Black,87497,Below_High_School
Married,76,Male,American Indian,32117,Some_College
Not_Married,22,Male,Black,84980,Below_High_School
Married,69,Male,White,35784,Above_Bachelor
Married,48,Female,Other,127195,Bachelor
Married,27,Female,Black,63953,High_School
Married,46,Male,American Indian,46166,Bachelor
Not_Married,87,Female,American Indian,27904,Below_High_School
Married,37,Female,Black,117075,Bachelor
Married,54,Male,Other,134204,High_School
Not_Married,21,Male,Asian,44983,Above_Bachelor
Not_Married,71,Female,Other,8615,Below_High_School
Married,85,Male,Black,111857,Above_Bachelor
Married,71,Male,White,129552,Bachelor
Not_Married,39,Female,Asian,31416,High_School
Not_Married,19,Male,White,131036,Below_High_School
Married,49,Female,Other,83649,Below_High_School
Married,41,Female,Other,21242,Bachelor
Not_Married,41,Male,American Indian,70124,Below_High_School
Not_Married,23,Female,White,29543,Bachelor
Not_Married,35,Male,American Indian,112069,Above_Bachelor
Married,48,Female,American Indian,140260,Some_College
Not_Married,66,Male,Black,24708,Above_Bachelor
Not_Married,29,Male,Black,30021,High_School
Not_Married,80,Female,White,139461,Below_High_School
Not_Married,21,Male,American Indian,61283,Bachelor
Not_Married,68,Female,Black,110380,Below_High_School
Not_Married,46,Female,Black,99323,Below_High_School
Not_Married,19,Male,Asian,134641,High_School
Married,91,Male,Other,99665,High_School
Married,89,Male,Black,66373,Bachelor
Not_Married,89,Male,White,131888,Above_Bachelor
Married,68,Male,Other,60347,Below_High_School
Married,45,Male,American Indian,56245,High_School
Not_Married,81,Male,Black,51455,Bachelor
Not_Married,94,Male,Black,102128,Some_College
Married,61,Female,Asian,87557,Below_High_School
Not_Married,30,Female,American Indian,62437,Below_High_School
Married,36,Male,Other,146777,Below_High_School
Married,91,Female,White,27164,Bachelor
Married,51,Male,American Indian,64278,Below_High_School
Not_Married,85,Male,Black,67452,High_School
Not_Married,24,Male,Asian,41741,Below_High_School
Not_Married,60,Female,Other,147399,Some_College
Not_Married,54,Female,White,4926,High_School
